dr8_id,strat_label,split
8000_340947_1800,0,train
8000_34094_3305,0,train
8000_340954_3533,0,test
8000_340990_1266,0,train
8000_341015_2433,0,val
8000_34102_3032,0,train
8000_34102_4455,0,test
8000_34104_5698,0,train
8000_34106_6731,0,train
8000_34108_375,0,train
8000_34109_4239,0,val
8000_34109_5701,0,train
8000_341103_4265,0,val
8000_34110_6456,0,train
8000_341117_1464,1,train
8000_341132_4307,1,test
8000_34116_5791,2,train
8000_34116_5938,0,train
8000_34117_887,0,train
8000_34119_1735,0,train
8000_34121_2901,0,train
8000_34122_1673,0,train
8000_34122_6254,0,train
8000_341242_955,0,train
8000_341260_2901,0,train
8000_34126_1809,0,train
8000_341271_4237,0,train
8000_34127_2670,0,train
8000_341286_4479,0,train
8000_34128_4546,0,train
8000_341290_3775,0,train
8000_341308_3013,0,train
8000_34131_5357,0,train
8000_341321_4387,0,train
8000_34133_1385,0,train
8000_34134_1168,0,test
8000_341359_4654,0,train
8000_34136_1630,0,test
8000_341386_4040,1,test
8000_341405_3562,0,train
8000_34144_3493,0,train
8000_34146_6775,1,train
8000_34146_7138,0,val
8000_34148_1809,0,val
8000_34154_446,1,val
8000_34156_2337,0,val
8000_34158_7390,0,train
8000_34166_450,0,train
8000_341684_7367,0,test
8000_34171_3207,0,train
8000_34172_5464,0,train
8000_341754_5948,0,train
8000_341820_155,0,val
8000_34182_4665,1,train
8000_34183_2157,0,train
8000_34183_3584,0,train
8000_34185_4270,1,test
8000_34188_6340,1,train
8000_341891_6942,0,train
8000_341897_5875,0,train
8000_341905_979,2,train
8000_341906_6829,0,test
8000_341927_7049,0,train
8000_34192_6851,1,train
8000_341965_5819,0,train
8000_341971_4817,0,train
8000_341977_4606,1,test
8000_34199_1609,0,train
8000_34202_1253,0,train
8000_342032_4452,0,val
8000_342038_5711,1,train
8000_34205_426,0,train
8000_342062_4494,1,test
8000_342063_492,0,train
8000_34206_3328,0,train
8000_342076_1170,0,train
8000_342078_3158,0,train
8000_34209_4519,0,test
8000_34212_894,0,train
8000_34214_1987,0,train
8000_34215_432,0,test
8000_34216_70,0,train
8000_34219_889,0,train
8000_34223_4394,0,train
8000_34226_1427,0,train
8000_34228_5424,0,val
8000_34231_1548,1,train
8000_34231_2221,1,train
8000_34232_429,1,train
8000_342382_5599,0,test
8000_342385_556,0,train
8000_34238_4174,0,val
8000_342400_4130,0,train
8000_342401_53,1,train
8000_342406_1511,0,train
8000_342418_273,0,train
8000_34241_897,0,val
8000_342428_3190,0,train
8000_342429_3405,1,train
8000_34242_124,0,test
8000_34242_973,0,train
8000_34243_1495,1,train
8000_342444_778,0,train
8000_34244_1580,1,train
8000_342455_350,0,train
8000_34247_3739,0,train
8000_342498_4411,0,train
8000_34249_2244,0,train
8000_34250_1447,2,test
8000_342523_1032,0,val
8000_34253_4667,0,train
8000_34253_5091,0,train
8000_342564_3428,0,train
8000_342579_23,0,val
8000_34259_7081,0,train
8000_342602_595,0,test
8000_342608_1721,0,train
8000_342624_2407,0,train
8000_342651_1267,1,train
8000_342678_2824,0,test
8000_342695_247,0,test
8000_342704_1475,0,train
8000_342707_5158,1,train
8000_342746_4274,0,train
8000_342748_501,0,train
8000_342805_6885,0,train
8000_342808_4220,0,val
8000_342818_1905,0,test
8000_343130_3035,0,train
8000_343166_695,0,train
8000_343218_6187,0,train
8000_343221_5648,0,train
8000_343236_4104,0,train
8000_343256_1992,0,train
8000_343284_1659,0,train
8000_343287_4649,0,train
8000_343297_1969,0,train
8000_343298_4241,0,test
8000_343324_269,0,test
8000_343346_1682,1,train
8000_343360_5272,0,train
8000_343363_6727,0,test
8000_343426_5405,0,train
8000_343485_5753,1,train
8000_343486_3460,0,test
8000_343496_2622,0,test
8000_343511_3934,0,train
8000_343803_4543,0,train
8000_343805_35,0,val
8000_343809_1106,0,val
8000_343860_150,0,val
8000_343881_403,0,test
8000_343973_2138,0,test
8000_343979_3134,0,test
8000_343991_3443,0,train
8000_344034_3428,0,test
8000_344101_166,1,train
8000_344149_489,2,test
8000_344158_352,1,train
8000_344177_1128,0,train
8000_344203_2951,0,train
8000_344330_554,0,test
8000_344339_3951,0,val
8000_344598_3025,0,train
8000_344617_2407,0,train
8000_344639_5725,0,train
8000_344640_4378,0,train
8000_344663_1542,0,train
8000_344679_3055,0,train
8000_344682_1784,0,train
8000_344684_4311,0,train
8000_344697_2058,0,val
8000_344730_1915,2,val
8000_344755_1337,0,test
8000_344780_3945,0,train
8000_344788_6412,0,test
8000_344795_4069,0,val
8000_344871_1281,0,train
8000_344884_2400,0,train
8000_344895_1245,0,train
8000_344936_1870,0,train
8000_345243_209,0,train
8000_345252_1167,0,train
8000_345279_3130,0,val
8000_345290_182,0,train
8000_345354_3175,0,train
8000_345365_1774,0,val
8000_345380_3649,0,train
8000_345402_3594,1,test
8000_345441_2677,1,train
8000_345449_1,0,train
8000_345486_3158,0,val
8000_345491_2731,0,test
8000_345500_538,0,train
8000_345515_3846,0,train
8000_345603_3616,0,train
8000_345619_4058,0,val
8000_345626_2607,0,test
8000_345781_7807,0,test
8000_346009_8123,0,train
8000_346076_2989,0,test
8000_346079_889,0,train
8000_346088_1448,0,train
8000_346137_3113,0,val
8000_346288_5898,0,val
8000_346289_4872,1,train
8000_346324_3910,0,train
8000_346359_1490,2,train
8000_346359_2515,0,test
8000_346385_5295,0,val
8000_346392_1171,0,train
8000_346396_2092,0,train
8000_346407_3081,0,test
8000_346688_3737,0,train
8000_346708_2673,2,train
8000_34671_1083,0,train
8000_34673_516,1,train
8000_346816_2490,0,val
8000_34683_5377,1,train
8000_34684_5896,0,train
8000_346850_1389,1,val
8000_346864_3986,0,train
8000_346929_2273,0,train
8000_34692_2044,0,train
8000_34693_5461,0,val
8000_34694_5528,0,train
8000_34696_3416,0,train
8000_34697_3651,0,train
8000_34698_1542,0,train
8000_347014_3169,0,train
8000_347018_938,0,train
8000_34701_1047,0,train
8000_347059_2925,0,test
8000_347063_3771,0,train
8000_347071_1595,0,train
8000_347072_3351,0,train
8000_34708_4493,0,val
8000_347094_1887,0,train
8000_347098_250,0,test
8000_34710_5921,0,train
8000_347130_3086,0,train
8000_347142_4439,0,train
8000_34716_1852,0,train
8000_347175_353,0,test
8000_34720_3334,0,test
8000_34723_312,0,train
8000_34725_5217,0,val
8000_34726_5157,0,val
8000_34729_4792,0,train
8000_34731_630,0,val
8000_34734_1393,1,train
8000_34735_3763,0,train
8000_34741_1242,0,val
8000_34744_1180,0,train
8000_34744_4605,0,train
8000_347457_3803,1,val
8000_34749_3905,1,val
8000_347506_2898,0,test
8000_347506_4524,0,train
8000_347509_4786,0,train
8000_34751_5450,0,train
8000_347524_2899,1,train
8000_347545_2628,0,train
8000_34756_6309,0,train
8000_347573_4009,0,val
8000_34758_2276,0,train
8000_34758_7131,0,train
8000_34762_1249,0,train
8000_34763_3210,0,val
8000_347642_4189,0,train
8000_34765_3289,0,val
8000_34766_3826,0,val
8000_347671_2902,2,train
8000_347684_699,0,train
8000_34769_2139,0,test
8000_347703_5206,0,test
8000_347708_5602,0,train
8000_34770_3250,0,train
8000_347711_6743,0,test
8000_347716_6618,0,test
8000_347753_4174,0,train
8000_347763_911,1,train
8000_347773_3263,0,val
8000_34779_3571,0,train
8000_347802_559,0,train
8000_347842_1167,0,train
8000_34785_3810,0,train
8000_34785_6977,1,val
8000_34786_2349,0,train
8000_34786_4347,0,train
8000_34786_768,0,train
8000_34787_1083,0,train
8000_34787_1191,1,train
8000_34787_6610,1,train
8000_34788_1129,0,train
8000_34792_6581,0,train
8000_34793_2159,0,train
8000_34794_1307,0,train
8000_34796_6402,0,train
8000_34797_2996,0,train
8000_34797_3568,0,test
8000_34798_4689,0,test
8000_34806_668,0,val
8000_34808_5064,1,val
8000_34809_1833,0,train
8000_34811_0,0,train
8000_34812_1331,1,val
8000_348141_1864,0,test
8000_348143_4237,0,train
8000_348149_4463,0,val
8000_34814_7774,0,train
8000_348164_3019,0,test
8000_348179_2886,0,train
8000_348197_3246,0,train
8000_34819_2681,0,train
8000_34821_453,0,val
8000_348232_982,0,val
8000_34827_686,0,train
8000_348291_3774,0,train
8000_348292_3615,0,train
8000_348312_4003,0,train
8000_34832_4725,0,train
8000_34832_6013,0,train
8000_348358_957,0,train
8000_34836_5332,1,train
8000_348400_2455,0,test
8000_348401_3566,0,train
8000_34844_992,0,train
8000_34845_4477,1,train
8000_348462_1381,0,test
8000_348512_3061,0,train
8000_34852_1105,0,val
8000_348559_736,0,train
8000_348573_5194,0,train
8000_34861_3038,1,train
8000_34863_6079,2,test
8000_34865_5456,0,val
8000_34865_5561,0,train
8000_34870_7072,0,val
8000_34872_4048,0,val
8000_34875_3658,0,train
8000_34875_4594,0,train
8000_34879_257,1,val
8000_34879_301,0,train
8000_34880_3476,0,train
8000_34882_3221,0,train
8000_34886_4398,0,train
8000_34888_1473,1,train
8000_34888_3485,0,val
8000_348943_2306,0,train
8000_348994_3339,0,train
8000_34900_3059,0,val
8000_349026_94,0,train
8000_34902_12891,0,train
8000_34903_17177,0,train
8000_349079_3596,1,train
8000_349116_3761,0,train
8000_349119_4299,0,train
8000_349188_3110,0,train
8000_349219_3607,0,test
8000_349246_5091,0,test
8000_349580_1375,0,test
8000_349585_95,1,val
8000_349624_3870,0,test
8000_349629_1195,0,train
8000_349648_3266,0,train
8000_349680_111,0,train
8000_349687_75,0,train
8000_349695_3509,0,train
8000_349750_3130,0,train
8000_349899_4329,0,train
8000_349972_3140,0,train
8000_349999_2506,0,train
8000_350003_2322,1,train
8000_350049_2066,0,train
8000_350317_8886,0,val
8000_350346_936,0,val
8000_350370_5607,0,val
8000_350377_2656,0,train
8000_350387_1322,0,train
8000_350404_2291,0,train
8000_350459_3606,0,train
8000_350460_66,0,test
8000_350468_4045,1,train
8000_350551_2509,0,train
8000_350561_358,0,train
8000_350608_3527,0,train
8000_350633_4517,0,train
8000_350634_5469,0,val
8000_350649_4588,1,train
8000_350651_4184,0,train
8000_350670_494,0,val
8000_350700_5642,1,val
8000_350705_4249,0,train
8000_351026_845,0,train
8000_351055_3984,0,test
8000_351202_1254,1,val
8000_351218_4300,0,train
8000_351225_2002,0,train
8000_351233_2002,2,train
8000_351254_1441,0,train
8000_351271_904,0,val
8000_351286_127,0,test
8000_351289_49,0,val
8000_351313_300,0,train
8000_351383_1029,0,train
8000_351385_575,0,train
8000_351439_2348,0,train
8000_351442_3589,0,train
8000_351461_479,0,test
8000_351465_3990,0,test
8000_351533_6377,0,test
8000_351548_132,0,test
8000_351774_3315,0,train
8000_351841_3074,0,train
8000_351870_4271,0,train
8000_351880_2242,0,train
8000_351888_2271,0,val
8000_352050_2036,0,train
8000_352061_5284,0,train
8000_352085_4481,1,train
8000_352126_1007,1,train
8000_352455_824,0,train
8000_352475_1980,0,test
8000_352580_114,0,train
8000_352617_739,0,test
8000_352686_4647,0,train
8000_352693_4559,0,test
8000_352717_2431,0,test
8000_352730_2071,0,train
8000_352730_3821,0,val
8000_352750_4184,0,train
8000_352807_5344,0,train
8000_352808_3306,1,test
8000_352847_992,0,val
8000_352852_4015,0,train
8000_352861_1650,0,train
8000_352892_3298,1,test
8000_35316_2320,0,val
8000_35316_5395,0,train
8000_35317_2221,0,train
8000_35317_4319,0,val
8000_35317_6048,2,train
8000_353213_4511,0,train
8000_35321_1581,1,train
8000_35324_2263,0,train
8000_353251_927,0,train
8000_353311_3872,0,train
8000_353328_2366,0,train
8000_35334_702,0,train
8000_353352_747,0,train
8000_353428_670,0,train
8000_35343_6183,0,train
8000_353461_6498,0,train
8000_353473_6684,0,train
8000_353495_2509,1,train
8000_35349_465,0,train
8000_353537_201,0,train
8000_35355_4465,0,train
8000_35361_5160,1,train
8000_35363_3384,0,val
8000_35364_903,0,train
8000_35365_4452,0,test
8000_35367_5408,0,val
8000_35367_6803,0,val
8000_35373_6382,0,train
8000_35385_410,0,train
8000_353878_2845,0,test
8000_35387_5721,0,test
8000_353894_2121,0,train
8000_35389_1834,0,train
8000_353907_2651,0,train
8000_353931_950,0,train
8000_35395_5361,0,train
8000_353960_3118,0,test
8000_353976_3928,0,train
8000_35398_5893,1,train
8000_35399_5766,0,val
8000_354014_1366,0,train
8000_354015_3094,0,train
8000_35403_7605,0,test
8000_35404_2841,0,test
8000_35405_2352,0,train
8000_354066_979,0,val
8000_35406_8390,0,val
8000_35409_2603,0,train
8000_35410_6961,0,train
8000_35412_1561,0,train
8000_35412_67,1,val
8000_35416_5103,0,train
8000_354179_4681,0,test
8000_354190_1708,0,val
8000_354191_4436,0,train
8000_354196_2940,1,train
8000_35419_3138,1,train
8000_35419_4570,0,val
8000_354209_1063,0,val
8000_354211_136,0,test
8000_354219_758,0,train
8000_354223_2857,0,train
8000_354224_5143,0,val
8000_35423_2327,0,train
8000_35425_6939,0,train
8000_354271_5494,0,val
8000_354273_3541,0,train
8000_354277_5686,0,test
8000_354286_4577,0,test
8000_35431_2758,0,train
8000_354321_3850,0,test
8000_35432_1719,0,train
8000_354336_2550,0,train
8000_35434_6065,0,train
8000_354375_3674,0,test
8000_35437_88,0,val
8000_354380_608,0,train
8000_35438_80,0,train
8000_35439_1672,0,val
8000_354409_6925,0,train
8000_35440_2507,0,train
8000_35441_6959,0,train
8000_35443_5752,1,train
8000_35445_3563,0,train
8000_35445_3705,0,train
8000_35446_917,0,train
8000_35448_32,0,train
8000_35449_178,1,train
8000_35451_6260,1,val
8000_35451_6385,0,val
8000_35454_1317,0,train
8000_35458_1375,0,train
8000_35464_151,0,train
8000_354668_4256,0,train
8000_354687_5722,0,train
8000_354693_5858,0,train
8000_35469_1387,0,test
8000_354701_794,0,train
8000_354760_379,0,train
8000_35479_410,0,test
8000_35480_3421,0,train
8000_354864_3278,0,val
8000_35488_4697,0,train
8000_35489_1404,0,train
8000_35491_3162,0,train
8000_35492_3175,0,test
8000_35493_1255,0,val
8000_35493_2444,0,train
8000_35495_66,0,test
8000_354969_64,1,train
8000_35497_27,0,train
8000_35498_1064,0,test
8000_355003_3764,0,train
8000_355016_2337,0,train
8000_35505_3923,0,train
8000_35520_1423,0,train
8000_35524_4218,0,train
8000_35524_559,0,train
8000_35527_2583,0,train
8000_35530_6018,0,train
8000_35531_400,0,train
8000_35533_4898,0,val
8000_35533_7360,0,val
8000_355351_3643,0,train
8000_355355_5108,1,test
8000_35535_4917,1,train
8000_35536_4314,0,train
8000_35537_1072,0,val
8000_35540_3176,0,train
8000_35540_9285,0,val
8000_35545_5493,0,val
8000_35545_7779,0,val
8000_355464_279,0,val
8000_35548_4699,0,train
8000_35549_12759,0,train
8000_355509_3852,0,train
8000_35554_9749,0,train
8000_35555_2447,2,test
8000_35555_2550,0,train
8000_355561_1187,0,train
8000_355626_130,0,train
8000_355645_1760,0,test
8000_355686_4551,0,val
8000_355718_189,0,train
8000_355739_1632,1,train
8000_355740_266,0,train
8000_355767_113,1,train
8000_355809_3731,0,train
8000_355812_5439,1,train
8000_355838_4912,0,val
8000_356116_550,0,val
8000_356139_1421,0,train
8000_356155_870,0,train
8000_356163_1378,0,train
8000_356278_3069,1,train
8000_356293_4703,0,val
8000_356423_1879,0,train
8000_356800_3859,0,test
8000_356817_3883,2,train
8000_356847_3113,1,train
8000_356850_3949,0,test
8000_356884_3752,0,train
8000_356950_1205,0,test
8000_356967_3787,0,test
8000_356984_1569,1,train
8000_357052_1139,0,train
8000_357081_4746,0,test
8000_357105_1990,0,test
8000_357113_1320,0,train
8000_357129_2420,0,train
8000_357149_3025,0,train
8000_357156_4779,0,val
8000_357164_2405,0,train
8000_357170_3757,0,test
8000_357174_4714,1,train
8000_357184_433,0,train
8000_357203_4387,0,train
8000_357248_3581,0,train
8000_357276_6100,0,train
8000_357632_3011,0,test
8000_357762_2192,0,train
8000_357762_3423,0,train
8000_357768_3385,0,train
8000_357891_1032,0,val
8000_358195_62,0,train
8000_358235_3206,0,train
8000_358257_2552,1,train
8000_358274_4832,0,train
8000_358317_4094,0,train
8000_358335_2573,0,train
8000_358335_4615,0,val
8000_358371_2403,0,train
8000_358392_314,0,train
8000_358434_4127,0,test
8000_358456_541,0,train
8000_358458_1854,0,train
8000_358494_1477,0,test
8000_358501_3074,0,train
8000_358508_2642,0,train
8000_358553_2600,0,train
8000_358621_93,0,val
8000_358629_5321,0,train
8000_358646_357,0,val
8000_358692_4620,0,train
8000_358951_7894,0,train
8000_358974_3936,0,train
8000_359017_96,1,train
8000_359030_4166,1,train
8000_359053_3553,0,train
8000_359177_3476,0,train
8000_359189_894,0,train
8000_359217_4943,0,train
8000_359228_510,0,train
8000_35960_1621,0,train
8000_35962_3052,0,train
8000_35962_4349,0,train
8000_359638_3348,0,train
8000_359639_4280,0,train
8000_35963_2359,0,train
8000_359643_1677,0,val
8000_359657_3669,0,train
8000_35968_727,0,val
8000_35970_1254,0,train
8000_35970_5065,1,train
8000_35974_6131,0,train
8000_35975_37,0,train
8000_359762_2133,0,test
8000_35976_2782,0,train
8000_359785_2926,0,train
8000_359786_4462,0,test
8000_359834_1793,0,val
8000_359836_11,0,train
8000_359861_3972,0,train
8000_35986_5329,0,train
8000_359871_2663,0,train
8000_35987_2264,0,val
8000_359882_215,1,val
8000_35990_3089,0,train
8000_359947_1850,0,val
8000_359947_3867,0,train
8000_35994_5066,0,train
8000_359957_3907,0,val
8000_35995_837,0,train
8000_35998_5539,1,train
8000_359994_2541,0,train
8000_35999_2737,1,test
8000_36000_3183,0,train
8000_36000_5491,1,train
8000_360019_6076,0,train
8000_360026_2922,1,test
8000_360047_751,0,test
8000_360093_5137,0,train
8000_360141_1722,0,train
8000_36015_1805,0,test
8000_360161_566,0,test
8000_36016_182,0,train
8000_36020_174,0,train
8000_36020_2970,0,train
8000_36021_31,0,train
8000_36023_6146,1,test
8000_36024_153,0,train
8000_36025_5816,0,train
8000_36025_881,0,train
8000_36031_1396,0,train
8000_36032_348,0,train
8000_36032_6565,1,train
8000_36034_4331,0,train
8000_36037_5541,0,val
8000_360397_254,0,train
8000_36039_3601,0,val
8000_360408_2910,0,train
8000_360431_4353,0,val
8000_36043_1813,0,train
8000_360474_1835,1,val
8000_36047_6352,0,train
8000_36049_3177,0,train
8000_36050_1530,0,train
8000_36050_4504,0,val
8000_360514_3621,0,train
8000_360516_2235,0,train
8000_36051_3928,0,train
8000_360520_478,0,test
8000_36052_7037,0,train
8000_360531_3365,0,train
8000_360553_2842,0,train
8000_360573_1479,0,train
8000_360579_3636,0,train
8000_360626_1986,0,val
8000_36064_5025,0,val
8000_360674_1244,0,test
8000_36067_5647,0,train
8000_360696_2031,0,test
8000_36069_28,0,train
8000_36070_1870,1,train
8000_360727_2942,0,test
8000_360750_1159,0,val
8000_360757_2560,0,train
8000_360760_2342,0,train
8000_36078_5287,2,train
8000_36080_3011,1,train
8000_36083_2268,0,test
8000_36087_6075,0,train
8000_36088_418,0,train
8000_36089_2498,0,val
8000_36091_4493,1,train
8000_36091_5470,0,train
8000_36092_3903,0,train
8000_36093_2615,0,train
8000_36093_477,0,train
8000_36095_1895,0,train
8000_36095_4634,0,test
8000_36095_6687,0,val
8000_36098_1826,0,train
8000_36102_3611,1,train
8000_36107_3631,0,test
8000_361081_5044,0,train
8000_36108_5459,0,train
8000_361107_393,1,train
8000_361118_4499,0,train
8000_36111_4629,0,val
8000_36111_4808,0,test
8000_36113_396,0,train
8000_361162_4170,0,train
8000_36121_5,1,train
8000_361235_2064,0,train
8000_36123_4705,0,train
8000_361270_1869,0,train
8000_36127_1186,0,val
8000_36127_824,0,train
8000_36129_3641,0,train
8000_361321_10,0,train
8000_361327_2273,0,train
8000_36135_3333,0,train
8000_36135_3660,0,test
8000_36136_41,0,test
8000_36137_4478,1,test
8000_36137_4574,0,train
8000_361391_709,0,train
8000_36141_3763,0,train
8000_361434_906,0,train
8000_36144_616,0,train
8000_361491_3490,0,train
8000_361507_4536,0,train
8000_36150_1591,0,train
8000_361533_1044,0,train
8000_361581_5519,0,test
8000_36159_1681,0,train
8000_36159_455,0,train
8000_36160_3242,0,train
8000_36166_4736,0,train
8000_36171_1101,0,val
8000_36173_5621,0,train
8000_36173_5909,0,test
8000_36174_3662,1,test
8000_36175_92,0,train
8000_36176_4227,0,train
8000_36177_450,0,train
8000_36180_1597,1,train
8000_361815_7344,0,train
8000_36181_4094,0,train
8000_361843_2984,1,train
8000_361865_2308,0,train
8000_36186_3411,0,train
8000_36186_408,0,train
8000_36187_5294,0,train
8000_36187_6687,0,train
8000_361881_1148,1,train
8000_36188_6201,0,train
8000_36191_1919,0,val
8000_361924_3836,0,train
8000_361971_1496,0,train
8000_361974_2395,0,train
8000_361979_2917,0,train
8000_361981_4249,0,train
8000_36198_10069,0,train
8000_361999_1753,0,train
8000_36199_885,1,train
8000_362024_17,0,train
8000_36203_11846,0,val
8000_36203_14572,0,train
8000_36204_6447,0,val
8000_362058_4567,0,train
8000_36206_2383,0,val
8000_36206_2403,0,train
8000_36206_6676,0,test
8000_36208_2237,0,train
8000_36208_4718,0,val
8000_36213_20,0,train
8000_362167_4778,0,train
8000_362177_2442,0,train
8000_362194_1566,0,train
8000_362205_151,0,train
8000_362511_1825,0,train
8000_362555_1510,0,train
8000_362580_353,0,train
8000_362596_1503,0,test
8000_362613_3673,0,test
8000_362713_697,0,train
8000_362726_1873,1,val
8000_362784_4185,1,val
8000_362796_4677,0,train
8000_362854_4601,0,train
8000_362897_4546,0,train
8000_362930_2473,0,test
8000_362931_2301,0,val
8000_363283_3965,0,train
8000_363387_4071,0,test
8000_363466_1938,0,train
8000_363509_1541,0,train
8000_363512_3682,0,train
8000_363536_3982,0,train
8000_363541_422,0,test
8000_363572_3185,0,val
8000_363601_3716,0,val
8000_363998_2275,0,train
8000_364045_3734,0,val
8000_364056_3551,0,train
8000_364059_2886,0,train
8000_364067_428,0,train
8000_364095_985,0,train
8000_364113_3854,0,train
8000_364123_1079,0,train
8000_364128_653,0,train
8000_364236_2974,0,train
8000_364265_4644,0,train
8000_364267_634,0,val
8000_364271_2356,0,train
8000_364307_430,0,train
8000_364331_3788,0,train
8000_364365_1871,0,test
8000_364385_244,1,train
8000_364388_1914,0,train
8000_364401_824,0,train
8000_364407_2833,0,train
8000_364412_3201,0,train
8000_364444_5214,0,train
8000_364447_3327,0,train
8000_364464_4286,0,val
8000_364694_5519,0,train
8000_364746_3932,0,test
8000_364748_4558,0,train
8000_364777_904,0,train
8000_364806_3911,0,val
8000_364810_4095,0,test
8000_364821_3500,0,train
8000_364823_1221,0,train
8000_364841_2751,0,test
8000_364842_1487,0,train
8000_364851_1725,0,val
8000_364879_2273,0,train
8000_364889_3724,1,train
8000_364903_3778,0,val
8000_364923_460,0,test
8000_364943_28,0,train
8000_365039_1572,0,train
8000_365053_3592,0,train
8000_365394_256,0,train
8000_365444_120,0,train
8000_365446_2674,0,train
8000_365458_2140,0,train
8000_365533_3600,0,test
8000_365550_4384,0,train
8000_365625_1676,0,train
8000_365737_4207,0,test
8000_365743_3753,0,train
8000_365798_4229,0,train
8000_365838_851,0,train
8000_365858_417,0,train
8000_365860_2717,0,train
8000_365880_6121,0,train
8000_365912_1723,0,train
8000_366131_894,0,train
8000_366134_543,0,train
8000_366168_5553,0,train
8000_36617_1440,0,train
8000_36620_1798,1,train
8000_366224_1996,0,train
8000_36622_3980,0,train
8000_36622_625,0,train
8000_366234_2374,0,train
8000_366237_2129,0,test
8000_36624_5185,0,train
8000_366257_1834,0,val
8000_36627_12,1,train
8000_36627_4059,0,train
8000_36631_1662,0,test
8000_366321_3091,2,train
8000_366374_2710,0,train
8000_36637_4427,0,train
8000_36642_3841,1,train
8000_366437_221,0,val
8000_36643_5390,0,train
8000_366442_3054,0,test
8000_36644_25,0,train
8000_36644_569,0,train
8000_36644_5927,0,val
8000_36645_5690,0,train
8000_36646_3858,0,train
8000_36647_5184,0,train
8000_36647_5430,0,train
8000_366503_509,1,train
8000_36652_201,0,val
8000_36652_5901,0,train
8000_36655_3384,0,train
8000_36655_5409,0,train
8000_36657_4216,0,train
8000_36659_4867,0,train
8000_36666_3403,0,train
8000_36674_3330,0,train
8000_36677_280,0,train
8000_366829_1205,0,train
8000_366841_319,0,train
8000_366844_1209,0,val
8000_366855_4005,1,train
8000_366861_1882,0,train
8000_36688_6479,0,train
8000_36690_4173,0,train
8000_36690_4308,0,train
8000_366938_991,0,train
8000_366939_1177,0,train
8000_36696_4636,0,val
8000_366977_2729,0,train
8000_36699_832,0,train
8000_36701_6616,1,train
8000_367069_1323,0,train
8000_367069_2510,0,test
8000_36709_2743,0,train
8000_367107_4998,0,train
8000_367121_3831,0,train
8000_367131_4242,0,train
8000_367136_2788,0,train
8000_36713_7458,0,test
8000_367158_4230,0,train
8000_367165_3649,1,train
8000_36716_5003,0,train
8000_36717_2505,0,train
8000_367180_3512,0,test
8000_367190_295,0,val
8000_36719_3072,0,test
8000_36722_2946,0,train
8000_367232_5570,0,train
8000_36724_5035,0,train
8000_36724_5036,0,train
8000_367263_1341,0,train
8000_36726_1541,0,train
8000_36726_774,0,train
8000_367293_5258,0,train
8000_36729_82,0,test
8000_36730_4403,0,train
8000_367313_3976,1,test
8000_367313_5679,0,val
8000_36734_5942,0,test
8000_36735_5597,0,train
8000_36735_6779,0,val
8000_36738_2545,0,val
8000_36739_3015,0,train
8000_36739_4459,0,train
8000_36742_6476,0,train
8000_36746_1414,0,test
8000_36753_1554,0,train
8000_36753_6818,0,train
8000_36754_6976,0,val
8000_367600_4657,0,test
8000_367608_5834,0,train
8000_36763_1190,0,val
8000_367658_346,0,train
8000_36765_901,0,train
8000_36766_2352,0,train
8000_367677_1786,0,train
8000_367706_1671,0,val
8000_36771_2946,1,train
8000_367735_1683,0,train
8000_36773_1722,0,train
8000_36774_3846,1,train
8000_367800_59,0,val
8000_36780_1891,0,train
8000_367828_3573,0,train
8000_36782_779,0,train
8000_36783_3417,2,val
8000_36783_3615,0,train
8000_36786_3520,0,test
8000_36786_3706,0,train
8000_367894_2463,0,test
8000_36789_1755,0,train
8000_36791_1757,0,train
8000_36791_5021,0,train
8000_36792_6869,0,train
8000_36794_4825,0,test
8000_36799_1854,0,train
8000_36800_3119,0,train
8000_36803_3480,0,val
8000_36807_1871,0,test
8000_36807_2537,0,train
8000_36809_761,0,train
8000_36812_2770,0,train
8000_36812_4767,0,test
8000_36813_2794,0,val
8000_36813_4098,0,train
8000_36814_2566,0,train
8000_36814_6628,0,train
8000_36822_275,0,val
8000_36824_6,0,train
8000_36827_4916,0,train
8000_368283_3873,1,train
8000_368299_5528,0,train
8000_368302_2566,0,train
8000_36831_15,0,train
8000_36831_3887,1,train
8000_368329_433,0,test
8000_36835_5142,0,test
8000_36837_1732,0,train
8000_36837_3295,0,train
8000_36838_760,0,test
8000_368405_3641,0,train
8000_368442_3868,0,test
8000_368460_1213,0,train
8000_36847_1491,0,test
8000_36847_5029,0,train
8000_36849_6054,0,train
8000_36850_2324,0,train
8000_368518_4492,0,train
8000_36855_6340,0,test
8000_368575_4469,0,train
8000_36858_6611,0,test
8000_368597_4557,0,train
8000_36859_1224,0,train
8000_36859_2221,0,train
8000_36859_8496,0,train
8000_368605_2968,1,train
8000_368612_3451,0,train
8000_368619_4121,0,train
8000_36863_11000,0,train
8000_36863_4418,0,train
8000_36863_6689,0,train
8000_36863_7020,0,train
8000_36864_5514,0,train
8000_368657_2279,1,train
8000_368667_1630,0,train
8000_368675_1495,0,train
8000_368689_2943,0,train
8000_368690_2037,0,train
8000_36869_1007,0,val
8000_368706_1734,1,train
8000_36871_4950,2,train
8000_36872_4158,0,train
8000_368764_4758,0,val
8000_368776_4583,0,train
8000_368985_1708,0,train
8000_369003_5786,0,train
8000_369051_4189,0,val
8000_369070_464,1,train
8000_369082_2497,0,train
8000_369207_1427,1,train
